,name,birth,incoming_links,outgoing_links,page,latitude,longitude
273,Gaston Bachelard, (1884–1962),Charles Nodier:Auguste Comte:Émile Meyerson:Carl Jung:Abel Rey:Léon Brunschvicg:Max Picard:,Georges Canguilhem:Rogelio Salmona:Nader El-Bizri:Michel Foucault:François Dagognet:Don Ihde:Cornelius Castoriadis:Gilbert Durand:Alexandre Koyré:Pierre Bourdieu:Gilles Deleuze:Dominique Lecourt:Louis Althusser:Michel Serres:Maurice Merleau-Ponty:Jules Vuillemin:,/wiki/Gaston_Bachelard,48.27,4.72
274,Bernard Bolzano, (1781–1848),Gottfried Wilhelm Leibniz:Immanuel Kant:,Kevin Mulligan:Kazimierz Twardowski:Edmund Husserl:Heinrich Scholz:Jean Cavaillès:Franz Brentano:Benno Kerry:Carl Stumpf:Gilbert Ryle:Gottlob Frege:Georg Cantor:,/wiki/Bernard_Bolzano,50.083,14.417
275,Bias of Priene,,,Heraclitus:,/wiki/Bias_of_Priene,FILL,FILL
276,Sri Aurobindo, (1872–1950),,Ken Wilber:Haridas Chaudhuri:Mirra Alfassa:Auroville:,/wiki/Sri_Aurobindo,22.5726723,88.3638815
277,Ugo Foscolo,,,Giacomo Leopardi:,/wiki/Ugo_Foscolo,FILL,FILL
278,Arcesilaus, (316–241 BC),Plato:Crantor:Theophrastus:Pyrrho:Socrates:Crates of Athens:Timon of Phlius:Polemo:,Favorinus:Plutarch:Carneades:Lacydes:Clitomachus:Philo of Larissa:Cicero:,/wiki/Arcesilaus,38.92806,26.93722
279,Alain,,,Georges Canguilhem:,/wiki/%C3%89mile_Chartier,48.5208,0.5483
280,Nicholas of Cusa, (1401–1464),Aristotle:Proclus:Plato:Pseudo-Dionysius:Ramon Llull:Albertus Magnus:Gemistus Pletho:Bonaventure:Meister Eckhart:Plotinus:Pythagoreanism:Johannes Scottus Eriugena:Thomas Aquinas:,Mário Ferreira dos Santos:John Fisher:Roberto Mangabeira Unger:Karl Jaspers:Thomas More:Pico della Mirandola:Leibniz:Ludwig von Bertalanffy:Nicolaus Copernicus:Harry Mulisch:Giordano Bruno:Galileo Galilei:,/wiki/Nicholas_of_Cusa,49.91611,7.06944
281,Martin Buber, (1878–1965),Immanuel Kant:Pierre-Joseph Proudhon:Søren Kierkegaard:Wilhelm Dilthey:Jacob L. Moreno:Sigmund Freud:Ludwig Feuerbach:Rudolf Bultmann:Ralph Waldo Emerson:Georg Simmel:Friedrich Nietzsche:Zhuangzi:,Abraham Joshua Heschel:Hans Urs von Balthasar:Gabriel Marcel:Franz Rosenzweig:Emmanuel Levinas:Emil Brunner:John Berger:Fritz Perls:Walter Kaufmann:Laura Perls:,/wiki/Martin_Buber,48.2,16.367
282,Bernard de Mandeville, (1670–1733),René Descartes:William Petty:Pierre Bayle:,Adam Smith:Jean-François Melon:Marquis de Sade:Friedrich Hayek:,/wiki/Bernard_de_Mandeville,51.917,4.5
283,Claude Lefort, (1924–2010),Tocqueville:Marx:Kantorowicz:La Boétie:Arendt:Merleau-Ponty:Solzhenitsyn:Castoriadis:Machiavelli:,Daniel Cohn-Bendit:Miguel Abensour:Marcel Gauchet:,/wiki/Claude_Lefort,48.856613,2.352222
284,Roman Ingarden, (1893–1970),Kazimierz Twardowski:Immanuel Kant:Edmund Husserl:,Anna-Teresa Tymieniecka:Wolfgang Iser:René Wellek:Pope John Paul II:,/wiki/Roman_Ingarden,50.06139,19.93722
285,Arnobius,,,Augustine of Hippo:,/wiki/Arnobius,FILL,FILL
286,Odo Marquard, (1928–2015),Gehlen:Kant:Freud:Müller:,Gerd B. Achenbach:,/wiki/Odo_Marquard,54.46583,17.02917
287,Rudolf Carnap, (1891–1970),Einstein:Mach:Brentano:Husserl:Russell:Wittgenstein:Kant:Bauch:Frege:Tarski:,Negarestani:Lewis:Bergmann:Goodman:Jeffrey:Gödel:Kuhn:Reichenbach:Ayer:Lakatos:Popper:Davidson:Kaplan:Sellars:Waismann:Dummett:Bar-Hillel:Hempel:Quine:Simon:Tarski:,/wiki/Rudolf_Carnap,51.233,7.2
288,Horace,,,Augustine of Hippo:,/wiki/Horace,FILL,FILL
289,Fakhr al-Din al-Razi, (1149–1209),Ibn Furak:Abu al-Hasan al-Ash'ari:Al-Juwayni:Al-Shafi'i:Al-Ghazali:,Taj al-Din al-Subki:Burhan al-Din al-Nasafi:Ibn Abi Usaybi'a:Al-Safadi:Shihab al-Din al-Qarafi:Athir al-Din al-Abhari:Nizam al-Din al-Nisapuri:Al-Suyuti:,/wiki/Fakhr_al-Din_al-Razi,35.583,51.433
290,Bismil Azimabadi,,,Muhammad Iqbal:,/wiki/Bismil_Azimabadi,FILL,FILL
291,Gandillac,,,Gilles Deleuze:,/wiki/Maurice_de_Gandillac,FILL,FILL
292,René Thom,,,Edgar Morin:,/wiki/Ren%C3%A9_Thom,47.51,6.8
293,Abraham Kuyper,,,Alvin Plantinga:,/wiki/Abraham_Kuyper,FILL,FILL
294,Cantillon,,,Adam Smith:,/wiki/Richard_Cantillon,52.2675,-9.6962
295,Karl Korsch, (1886–1961),Immanuel Kant:Mikhail Bakunin:Georg Wilhelm Friedrich Hegel:Friedrich Engels:Karl Marx:Vladimir Lenin:Fabian Society:,Bertolt Brecht:C.L.R. James:New Left:Felix Weil:Frankfurt School:Douglas Kellner:,/wiki/Karl_Korsch,53.283,9.717
296,Hadith,,,Ibn Arabi:,/wiki/Hadith,FILL,FILL
297,Paul de Rousiers,,,Georges Sorel:,/wiki/Paul_de_Rousiers,45.8239,0.8217
298,Crispin Wright, (born 1942),Michael Dummett:Ludwig Wittgenstein:Noam Chomsky:Gottlob Frege:George Boolos:,Paul Boghossian:Carrie Ichikawa Jenkins:Duncan Pritchard:Jose Zalabardo:Luca Moretti:Michael Lynch:Annalisa Coliva:,/wiki/Crispin_Wright,51.25,-0.417
299,Church Fathers,,,Joseph de Maistre:,/wiki/Church_Fathers,FILL,FILL
300,Teresa of Ávila,,,Emil Cioran:,/wiki/Teresa_of_%C3%81vila,FILL,FILL
301,Giordano Bruno, (1548–1600),Nicolaus Copernicus:Nicolaus Cusanus:Averroes:,Arthur Schopenhauer:James Joyce:Gottfried Wilhelm Leibniz:Molière:Baruch Spinoza:Galileo Galilei:,/wiki/Giordano_Bruno,40.92611,14.5275
302,Julien Offray de La Mettrie, (1709–1751),John Locke:François-Joseph Hunauld:Herman Boerhaave:,François Picavet:Michel Onfray:,/wiki/Julien_Offray_de_La_Mettrie,48.6481,-2.0075
303,Sechenov,,,Nikolai Chernyshevsky:,/wiki/Ivan_Sechenov,FILL,FILL
304,Lev Shestov, (1866–1938),Nietzsche:Kierkegaard:Heine:Shakespeare:Spinoza:Husserl:Luther:Baudelaire:Dostoyevsky:Lermontov:Tolstoy:Plotinus:Chekhov:Pascal:,Cioran:Bataille:Lévy-Bruhl:Berdyaev:Husserl:Miłosz:Bulgakov:Lawrence:Camus:Murry:Deleuze:Heidegger:Gaultier:,/wiki/Lev_Shestov,50.45,30.52333
305,Gabriel Tarde,,,Bruno Latour:,/wiki/Gabriel_Tarde,44.8928,1.2153
306,Mikhail Bakunin, (1814–1876),Hegel:Marx:Proudhon:Feuerbach:Herzen:Buonarroti:,Neill:Malatesta:Marcuse:Thompson:Guérin:Korsch:Chomsky:Postman:Kropotkin:Cafiero:Nechaev:Goldman:,/wiki/Mikhail_Bakunin,57,36
307,Léon Brunschvicg,,,Gaston Bachelard:,/wiki/L%C3%A9on_Brunschvicg,48.856613,2.352222
308,Baha' al-Din Naqshband,,,Shah Wali Allah:,/wiki/Baha%27_al-Din_Naqshband,FILL,FILL
309,Peter Abelard, (1079–1142),Boethius:Aristotle:Porphyry:,Arnold of Brescia:William of Ockham:John of Salisbury:,/wiki/Peter_Abelard,47.1389,-1.3344
310,Avempace,,,Jamal al-Din al-Afghani:,/wiki/Avempace,41.65,-0.883
311,Jean Laplanche,,,Cornelius Castoriadis:,/wiki/Jean_Laplanche,48.856613,2.352222
312,Dada,,,Guy Debord:,/wiki/Dada,FILL,FILL
313,Jan Standonck,,,Desiderius Erasmus:,/wiki/Jan_Standonck,FILL,FILL
314,Molinari,,,Benjamin Tucker:,/wiki/Gustave_de_Molinari,50.63972,5.57056
315,Paul Cohen,,,Alain Badiou:,/wiki/Paul_Cohen,40.295372,-73.989899
316,Robert Grosseteste, (1175–1253),Anselm of Canterbury:Averroes:,Thomas Bradwardine:Roger Bacon:Thomas Hobbes:,/wiki/Robert_Grosseteste,FILL,FILL
317,Piero Gobetti,,,Norberto Bobbio:,/wiki/Piero_Gobetti,FILL,FILL
318,Polybius,,,Niccolò Machiavelli:,/wiki/Polybius,37.4,22.133
319,Cornelius,,,Theodor Adorno:,/wiki/Hans_Cornelius,FILL,FILL
320,Roderick Chisholm, (1916–1999),Donald C. Williams:Alexius Meinong:Wilfrid Sellars:Curt John Ducasse:Clarence Irving Lewis:Thomas Reid:,Richard Taylor:Selmer Bringsjord:Peter D. Klein:Jaegwon Kim:Dean Zimmerman:Edmund Gettier:Keith Lehrer:Dale Jacquette:Ernest Sosa:Fred Feldman:,/wiki/Roderick_Chisholm,41.98333,-71.33333
321,Paul Weiss,,,Nuel Belnap:,/wiki/Paul_Weiss_(philosopher),FILL,FILL
322,Umberto Eco, (1932–2016),James Joyce:Immanuel Kant:Arthur Conan Doyle:Jorge Luis Borges:Charles Sanders Peirce:Thomas Aquinas:,Stuart Hall:,/wiki/Umberto_Eco,44.917,8.617
323,Alexander von Humboldt,,,Charles Darwin:,/wiki/Alexander_von_Humboldt,52.52,13.405
324,Optatus,,,Augustine of Hippo:,/wiki/Optatus,FILL,FILL
325,Proclus, (412–487),Aristotle:Plato:Plutarch:Iamblichus:Syrianus:Plotinus:,Ammonius Hermiae:Nicholas of Cusa:Pseudo-Dionysius:Damascius:Marsilio Ficino:St. Thomas Aquinas:Marinus:,/wiki/Proclus,41.01389,28.95556
326,Swami Vivekananda, (1863–1902),,Romain Rolland:Bagha Jatin:Jagadish Chandra Bose:Emma Calvé:Rabindranath Tagore:Annie Besant:Jawaharlal Nehru:Anna Hazare:Jamsetji Tata:Subhas Chandra Bose:Mahatma Gandhi:Sarvepalli Radhakrishnan:Chakravarti Rajagopalachari:Bal Gangadhar Tilak:Narendra Modi:Aurobindo Ghose:Sarah Bernhardt:,/wiki/Swami_Vivekananda,22.5726723,88.3638815
327,Dumas père,,,Dimitri Pisarev:,/wiki/Alexandre_Dumas,FILL,FILL
328,Zhang Zai,,,Zhu Xi:,/wiki/Zhang_Zai,FILL,FILL
329,Swedenborg,,,Ralph Waldo Emerson:,/wiki/Emanuel_Swedenb,FILL,FILL
330,Bible,,,Joseph de Maistre:,/wiki/Bible,FILL,FILL
331,Pythagoras, (582 – 496 BC),Orphism:Anaximander:Themistoclea:Thales:Pherecydes:,Aristotle:Plato:Xenophanes:Pythagoreanism:Empedocles:,/wiki/Pythagoras,37.75,26.833
332,Antipater of Tarsus,,,Panaetius:,/wiki/Antipater_of_Tarsus,FILL,FILL
333,Laurence Sterne,,,Denis Diderot:,/wiki/Laurence_Sterne,FILL,FILL
334,Francis Crick,,,Patricia Churchland:,/wiki/Francis_Crick,52.25,-0.846
335,François-Joseph Hunauld,,,Julien Offray de La Mettrie:,/wiki/Fran%C3%A7ois-Joseph_Hunauld,FILL,FILL
336,Emmanuel Sieyès,,,"Claude Henri de Rouvroy, Comte de Saint-Simon:",/wiki/Emmanuel_Joseph_Siey%C3%A8s,FILL,FILL
337,Lazarus Fuchs,,,Henri Poincaré:,/wiki/Lazarus_Fuchs,52.24667,16.845
338,St. Paul,,,Thomas Aquinas:,/wiki/Paul_the_Apostle,FILL,FILL
339,Mann,,,Theodor Adorno:,/wiki/Thomas_Mann,FILL,FILL
340,Pierre Gassendi, (1592–1655),Aristotle:Epicurus:,John Locke:Walter Charleton:Gottfried Leibniz:Thomas Hobbes:,/wiki/Pierre_Gassendi,44.0961,6.1642
341,Bertrando Spaventa,,,Giovanni Gentile:,/wiki/Bertrando_Spaventa,42.033,14.367
342,Lask,,,Martin Heidegger:,/wiki/Emil_Lask,FILL,FILL
343,Torquato Tasso,,,Giacomo Leopardi:,/wiki/Torquato_Tasso,FILL,FILL
344,Oldenberg,,,Ferdinand de Saussure:,/wiki/Hermann_Oldenberg,53.56528,10.00139
345,Alf Niels Christian Ross, (1899–1979),Axel Hägerström:Hans Kelsen:,Zygmunt Ziembiński:,/wiki/Alf_Niels_Christian_Ross,55.67611,12.56833
346,Brand Blanshard, (1892–1987),Josiah Royce:Bernard Bosanquet:William Pepperell Montague:F. H. Bradley:Horace W. B. Joseph:Clarence Irving Lewis:,James A. Michener:A. C. Ewing:,/wiki/Brand_Blanshard,40.67722,-81.87
347,Plato, (c. 427 – c. 347 BC),Diotima:Orphism:Pythagoras:Cratylus:Parmenides:Archytas:Heraclitus:Theaetetus:Socrates:Homer:Hesiod:Sophists:Eleusinian Mysteries:Theodorus:,Neoplatonism:Middle Platonism:Modern Platonism:religion:Platonism:Byzantine philosophy:Hermeticism:Christian Platonism:Renaissance Platonism:Church Fathers:Islamic Platonism:Gnosticism:Western philosophy:Florentine Academy:Chaldean Oracles:Cambridge Platonism:Aristotelianism:Old Academy:Academic skepticism:,/wiki/Plato,37.97,23.72
348,Guido de Ruggiero,,,R. G. Collingwood:,/wiki/Guido_De_Ruggiero,FILL,FILL
349,Al-Jahiz,,,Ibn Khaldun:,/wiki/Al-Jahiz,30.5,47.817
350,Xenophanes," of Colophon, (570–480 BC)",Homer:Epimenides:Thales:Pythagoras:,Karl Popper:Parmenides:Democritus:Protagoras:Pyrrho:Zeno of Elea:Timon of Phlius:,/wiki/Xenophanes,38.10889,27.14167
351,Kabbalah,,,Walter Benjamin:,/wiki/Kabbalah,FILL,FILL
352,Theodor Lipps, (1851–1914),Edmund Husserl:,Moritz Geiger:,/wiki/Theodor_Lipps,49.31694,7.52722
353,Crantor,,,Arcesilaus:,/wiki/Crantor,FILL,FILL
354,Kenneth Burke,,,Fredric Jameson:,/wiki/Kenneth_Burke,40.43972,-79.97639
355,Hilary Putnam, (1926–2016),Hans Reichenbach:William James:Emmanuel Levinas:Willard Van Orman Quine:Stanley Cavell:Bertrand Russell:John Dewey:Nelson Goodman:Immanuel Kant:Edmund Husserl:Saul Kripke:Karl Marx:Ned Block:John McDowell:Alan Turing:Søren Kierkegaard:Ludwig Wittgenstein:Sigmund Freud:Franz Rosenzweig:Charles Sanders Peirce:Martin Buber:,Hartry Field:David Marr:Paul Benacerraf:John Worrall:Saul Kripke:George Boolos:Donald Davidson:Norman Daniels:Jerry Fodor:David Lewis:Ned Block:Daniel Dennett:Richard Boyd:Martha Nussbaum:Tyler Burge:,/wiki/Hilary_Putnam,41.88194,-87.62778
356,Gregor Strasser,,,Francis Parker Yockey:,/wiki/Gregor_Strasser,FILL,FILL
357,Hélène Cixous, (born 1937),Sigmund Freud:Jacques Derrida:Maurice Blanchot:Jacques Lacan:,Avital Ronell:Jacques Derrida:,/wiki/H%C3%A9l%C3%A8ne_Cixous,35.69694,-0.63306
358,José Carlos Mariátegui, (1894–1930),Manuel González Prada:Georges Sorel:Karl Marx:Rosa Luxemburg:Benedetto Croce:Vladimir Lenin:Friedrich Nietzsche:Antonio Gramsci:,Abimael Guzmán:Che Guevara:Javier Mariátegui:Gustavo Gutiérrez:,/wiki/Jos%C3%A9_Carlos_Mari%C3%A1tegui,-17.2,-70.933
359,Al-Kindi, (801–873),Al-Khalil:Hellenistic philosophy:Neoplatonism:,Alhazen:Miskawayh:Roger Bacon:Abu Ma'shar al-Balkhi:Isaac Israeli ben Solomon:Ahmad ibn al-Tayyib al-Sarakhsi:Robert Grosseteste:Abu Zayd al-Balkhi:,/wiki/Al-Kindi,32.03,44.4
360,Franciscus van den Enden,,,Baruch Spinoza:,/wiki/Franciscus_van_den_Enden,51.21778,4.40028
361,Alonso Rodriguez,,,Francisco Suárez:,/wiki/Alonso_Rodriguez,FILL,FILL
362,Dimitri Pisarev, (1840–1868),Bakunin:Cooper:Macaulay:Dobrolyubov:Belinsky:Darwin:Turgenev:Gogol:Chernyshevsky:Dumas père:Stirner:,Dostoevsky:Lenin:Shelgunov:Zaytsev:Pavlov:Plekhanov:Nechayev:,/wiki/Dimitri_Pisarev,53.20778,39.44917
363,Al-Hasan ibn 'Ali al-Barbahari,,,Ibn Taymiya:,/wiki/Al-Hasan_ibn_%27Ali_al-Barbahari,33.333,44.383
364,Robert Stalnaker, (born 1940),David K. Lewis:H. Paul Grice:,Jason Stanley:,/wiki/Robert_Stalnaker,FILL,FILL
365,Quintus,,,Marcus Aurelius:,/wiki/Junius_Rusticus,FILL,FILL
366,Ibn Sabin, (1217–1268),Ibn Masarra:Ibn Barrajan:Avempace:Ibn Qasi:'Ilm al-Huruf:Hadith:Averroes:Ibn Tufail:al-Hallaj:al-Farabi:Qur'an:Avicenna:Brethren of Purity:,Ramon Llull:al-Kashani al-Fargani:Afif al-Din Sulayman al Tilimsani:al-Shushtari:Badr al-Din Hasan Ibn Hud:,/wiki/Ibn_Sabin,37.98611,-1.13028
367,Georges Canguilhem, (1904–1995),Claude Bernard:Gaston Bachelard:Henri Bergson:Kurt Goldstein:Alain:,Michel Foucault:Jacques-Alain Miller:Arnold Davidson:Alain Badiou:Pierre Bourdieu:Gilles Deleuze:Dominique Lecourt:Louis Althusser:François Dagognet:,/wiki/Georges_Canguilhem,43.3192,1.9544
368,John Ellis McTaggart, (1866–1925),T. H. Green:G. W. F. Hegel:,Peter Geach:Michael Oakeshott:Michael Dummett:S. V. Keeling:,/wiki/John_Ellis_McTaggart,51.50722,-0.1275
369,Emile Meyerson, (1859–1933),Albert Einstein:Immanuel Kant:Auguste Comte:,Thomas Kuhn:Gaston Bachelard:Jacques Lacan:,/wiki/Emile_Meyerson,51.24806,22.57028
370,Theon of Alexandria,,,Hypatia of Alexandria:,/wiki/Theon_of_Alexandria,FILL,FILL
371,Archilochus,,,Friedrich Nietzsche:,/wiki/Archilochus,FILL,FILL
372,John Hasbrouck Van Vleck,,,Thomas Samuel Kuhn:,/wiki/John_Hasbrouck_Van_Vleck,41.56222,-72.65083
373,La Boétie,,,Claude Lefort:,/wiki/%C3%89tienne_de_La_Bo%C3%A9tie,44.8928,1.2153
374,Turgenev,,,Dimitri Pisarev:,/wiki/Ivan_Turgenev,FILL,FILL
375,Aruni,,,Yajnavalkya:,/wiki/Aruni,FILL,FILL
376,John Stuart Mill, (1806–1873),Auguste Comte:Locke:Herder:Harriet Taylor Mill:Hobbes:James Mill:Socrates:Hume:Smith:Senior:Babbage:Wordsworth:Aristotle:Demosthenes:Bain:Marmontel:Guizot:Coleridge:Utopian Socialists:Plato:Aquinas:Francis Place:Goethe:Ricardo:Epicurus:Sismondi:Tocqueville:Berkeley:W. von Humboldt:Bentham:Saint-Simon:,Social liberalism:Ortega y Gasset:Crisp:Russell:Weber:,/wiki/John_Stuart_Mill,FILL,FILL
377,Louis Althusser, (1918–1990),Niccolò Machiavelli:Georges Canguilhem:Gaston Bachelard:Montesquieu:Jean-Jacques Rousseau:Jean Cavaillès:Karl Marx:Sigmund Freud:Mao Zedong:Jacques Lacan:Vladimir Lenin:G. W. F. Hegel:Baruch Spinoza:Antonio Gramsci:,Mahdi Amel:Jacques Rancière:Richard D. Wolff:Slavoj Žižek:Stephen Resnick:Judith Butler:Michel Foucault:Terry Eagleton:Pierre Bourdieu:Étienne Balibar:Dominique Lecourt:Pierre Macherey:Jacques-Alain Miller:Alain Badiou:Stuart Hall:Anthony Giddens:Giulio Angioni:Gilles Deleuze:Roy Bhaskar:Nicos Poulantzas:,/wiki/Louis_Althusser,36.735,3.045
378,Apollodorus,,,Zeno of Sidon:,/wiki/Apollodorus_the_Epicurean,FILL,FILL
379,Frank P. Ramsey,,,Max Black:,/wiki/Frank_Ramsey_(mathematician),52.20528,0.11917
380,Leszek Kołakowski, (1927–2009),Immanuel Kant:Friedrich Engels:Karl Marx:György Lukács:G. W. F. Hegel:Baruch Spinoza:,Solidarity:José Guilherme Merquior:Noam Chomsky:Christopher Hitchens:,/wiki/Leszek_Ko%C5%82akowski,51.40361,21.15667
381,Peter Sloterdijk, (born 1947),Nietzsche:Günther:Taubes:Osho:Derrida:Spengler:Bachelard:Foucault:Deleuze:Heidegger:Claessens:Tarde:,Bruno Latour:Yana Milev:Henk Oosterling:Marc Jongen:,/wiki/Peter_Sloterdijk,49.0092097,8.4039514
382,Johann August Ernesti,,,Friedrich Schleiermacher:,/wiki/Johann_August_Ernesti,FILL,FILL
383,Archimedes,,,René Descartes:,/wiki/Archimedes,37.06917,15.2875
384,Dolar,,,Slavoj Žižek:,/wiki/Mladen_Dolar,46.5575,15.64556
385,"Sir William Hamilton, 9th Baronet", (1788–1856),Immanuel Kant:Thomas Reid:Victor Cousin:,John Veitch:John Stuart Mill:James Hutchison Stirling:Herbert Spencer:,"/wiki/Sir_William_Hamilton,_9th_Baronet",55.860916,-4.251433
386,Herodotus of Tarsus,,,Sextus Empiricus:,/wiki/Herodotus_(physician),FILL,FILL
387,Emerich de Vattel, (1714–1767), Christian Wolff:Gottfried Wilhelm Leibniz:Samuel Puffendorf:Jean-Jacques Burlamaqui:Hugo Grotius:,George Washington:Western philosophers:Alexander Hamilton:Benjamin Franklin:,/wiki/Emerich_de_Vattel,46.917,6.633
388,Cooper,,,Dimitri Pisarev:,/wiki/James_Fenimore_Cooper,FILL,FILL
389,Edward Caird, (1835–1908),Benjamin Jowett:,Henry Jones:John Watson:,/wiki/Edward_Caird,55.95,-4.765
390,George,,,Ludwig Klages:,/wiki/Stefan_Ge,FILL,FILL
391,Bruno Bauer, (1809–1882),David Strauss:Arthur de Gobineau:Ludwig Feuerbach:G. W. F. Hegel:Max Stirner:,Charles Darwin:Friedrich Engels:Arthur Drews:Karl Marx:Sigmund Freud:Karl Kautsky:Friedrich Nietzsche:Max Stirner:,/wiki/Bruno_Bauer,50.96667,11.9
392,Guyau,,,Peter Kropotkin:,/wiki/Jean-Marie_Guyau,48.0733,-0.7689
393,Ernst Abbe,,,Gottlob Frege:,/wiki/Ernst_Abbe,50.97611,10.32056
394,R. G. Collingwood, (1889–1943),Giovanni Gentile:Immanuel Kant:Wilhelm Dilthey:Guido de Ruggiero:J. A. Smith:Benedetto Croce:Giambattista Vico:G. W. F. Hegel:F. H. Bradley:,Alasdair MacIntyre:Leo Strauss:,/wiki/R._G._Collingwood,54.283,-2.896
395,Leonhard Ragaz,,,Emil Brunner:,/wiki/Leonhard_Ragaz,46.83,9.407083
396,Heinrich Blücher,,,Hannah Arendt:,/wiki/Heinrich_Bl%C3%BCcher,52.52,13.405
397,Leo Frobenius,,,Oswald Spengler:,/wiki/Leo_Frobenius,52.52,13.405
398,I Ching,,,Confucius:,/wiki/I_Ching,FILL,FILL
399,Epimenides,,,Xenophanes:,/wiki/Epimenides,FILL,FILL
400,William of Sherwood,,,Roger Bacon:,/wiki/William_of_Sherwood,FILL,FILL
401,Gouhier,,,Pierre Bourdieu:,/wiki/Henri_Gouhier,FILL,FILL
402,Edward Coke,,,Edmund Burke:,/wiki/Edward_Coke,FILL,FILL
403,Ibn Taymiya, (1263–1328),Abdul Qadir Gilani:Al-Hasan ibn 'Ali al-Barbahari:Muhammad ibn Karram:,Al-Maqrizi:Ibn Al-Qayyim:Ibn al-Wardi:Ibn Muflih:Safar Al-Hawali:Muhammad ibn Abd al-Wahhab:Ibn Kathir:al-Dhahabi:Yusuf ibn Abd al-Rahman al-Mizzi:Ibn Abd al-Hadi:Rashid Rida:Ibn Rajab al-Hanbali:,/wiki/Ibn_Taymiya,36.8775,39.03389
404,Jaegwon Kim, (1934–2019),Carl Hempel:Roderick Chisholm:,Dean Zimmerman:,/wiki/Jaegwon_Kim,35.867,128.6
405,Gerhard Hessenberg,,,Leonard Nelson:,/wiki/Gerhard_Hessenberg,50.117,8.683
406,Franz Joseph Gall,,,Jerry Fodor:,/wiki/Franz_Joseph_Gall,48.82417,8.80028
407,Jean Wahl, (1888–1974),Søren Kierkegaard:Nicolai Hartmann:George Santayana:Martin Heidegger:William James:Henri Bergson:G. W. F. Hegel:,Emmanuel Levinas:Gilles Deleuze:Jean-Paul Sartre:,/wiki/Jean_Wahl,43.2964,5.37
408,Alexis de Tocqueville, (1805–1859),Aristotle:Montesquieu:Voltaire:Malesherbes:Rousseau:Senior:Pascal:,Pierre Hassner:Max Weber:Claude Lefort:Emmanuel Todd:Raymond Aron:Juan Bautista Alberdi:John Stuart Mill:Pierre Manent:Nassau William Senior:Harvey Mansfield:Camillo Benso of Cavour:Leo Strauss:Friedrich Hayek:,/wiki/Alexis_de_Tocqueville,FILL,FILL
409,Jacques Rancière, (born 1940),Lacan:Aristotle:Lyotard:Plato:Marx:Althusser:Lefort:Arendt:Badiou:Foucault:,Žižek:Critchley:Kristin Ross:Jodi Dean:Gabriel Rockhill:Todd May:Laclau:Levi Bryant:Bernard Aspe:,/wiki/Jacques_Ranci%C3%A8re,36.75389,3.05889
410,Carl Jung, (1875–1961),Nietzsche:Carus:Janet:Hartmann:Schiller:Flournoy:Heraclitus:Laozi:James:Freud:Goethe:Moltzer:Kant:Bleuler:Meister Eckhart:Schopenhauer:,Erich Neumann:Sonu Shamdasani:Joseph Campbell:Gaston Bachelard:Wolfgang Pauli:Carl Rogers:Terence McKenna:Ross Nichols:James Hillman:Jean Piaget:Arnold J. Toynbee:Freud:Alan Watts:Robert Anton Wilson:Jordan Peterson:Philip K. Dick:Hermann Hesse:,/wiki/Carl_Jung,47.583,9.317
411,Moritz Schlick, (1882–1936),Arthur Schopenhauer:Immanuel Kant:Ernst Mach:Alois Riehl:Ludwig Wittgenstein:Bertrand Russell:Max Planck:Wilhelm Wundt:,Vienna Circle:Herbert Feigl:Albert Einstein:Susan Stebbing:Gustav Bergmann:Kurt Gödel:Albert Blumberg:,/wiki/Moritz_Schlick,52.52,13.405
412,Augustin Thierry,,,Antonio Rosmini-Serbati:,/wiki/Augustin_Thierry,FILL,FILL
413,Valentine Weigel,,,Jakob Böhme:,/wiki/Valentin_Weigel,FILL,FILL
414,Wilhelm von Humboldt, (1767–1835),Immanuel Kant:J. G. Fichte:Christian Jakob Kraus:Johann Gottfried Herder:,Alexander Potebnja:Joxe Azurmendi:Ernst Cassirer:John Stuart Mill:Valentin Voloshinov:Noam Chomsky:August Schleicher:,/wiki/Wilhelm_von_Humboldt,52.4,13.067
415,Pavel Florensky,,,Aleksei Losev:,/wiki/Pavel_Florensky,FILL,FILL
416,Iris Murdoch, (1919–1999),Plato:Stuart Hampshire:Simone Weil:Jean-Paul Sartre:Philippa Foot:,Elizabeth Anscombe:Martha Nussbaum:Philippa Foot:,/wiki/Iris_Murdoch,53.34972,-6.26028
417,Alain Badiou, (born 1937) ,G. W. F. Hegel:Georges Canguilhem:Jean Hyppolite:Mao Zedong:Vladimir Lenin:Sylvain Lazarus:Plato:Stéphane Mallarmé:Karl Marx:Fernando Pessoa:Samuel Beckett:Jacques Lacan:Paul Cohen:Jean-François Lyotard:Gilles Deleuze:Louis Althusser:Friedrich Nietzsche:Jean-Paul Sartre:Georg Cantor:,Ray Brassier:Peter Hallward:Quentin Meillassoux:Mehdi Belhaj Kacem:Jason Barker:Justin Clemens:Nina Power:François Laruelle:Simon Critchley:Alberto Toscano:Tristan Garcia:Oliver Feltham:Sylvain Lazarus:Slavoj Žižek:,/wiki/Alain_Badiou,34.033,-6.833
418,Jacques Camatte,,,Antonio Negri:,/wiki/Jacques_Camatte,43.3478,5.4639
419,Lucan,,,Augustine of Hippo:,/wiki/Lucan,FILL,FILL
420,Greene,,,Lysander Spooner:,/wiki/William_Batchelder_Greene,42.783,-71.083
421,Cyril of Alexandria,,,John of Damascus:,/wiki/Cyril_of_Alexandria,FILL,FILL
