name,birth,incoming_links,outgoing_links,page,latitude,longitude
Alexandre Kojève, (1902–1968),Hegel:Aristotle:Plato:Marx:Strauss:Soloviev:Koyré:Jaspers:Kandinsky:Schmitt:Kant:Heidegger:,Bataille:Lacan:Bloom:Strauss:Rosen:Sartre:Derrida:Breton:Agamben:Foucault:Fukuyama:Louis Althusser:Queneau:Maurice Merleau-Ponty:Aron:,/wiki/Alexandre_Koj%C3%A8ve,FILL,FILL
Girolamo Savonarola,,,John Colet:,/wiki/Girolamo_Savonarola,FILL,FILL
Marquis de Condorcet, (1743–1794),Leonhard Euler:Jean le Rond d'Alembert:Voltaire:Benjamin Franklin:Jean-Jacques Rousseau:Turgot:,André Chénier:Charles Darwin:Pierre Jean George Cabanis:Karl Marx:Sigmund Freud:Liberalism:Thomas Clarkson:Jean-Marie Roland:Henri de Saint-Simon:Friedrich Nietzsche:Jacques Pierre Brissot:,/wiki/Marquis_de_Condorcet,FILL,FILL
Iamblichus (philosopher), (ca. 245 AD-ca. 325),Aristotle:Plato:Pythagoras:Porphyry:Neopythagoreanism:,Aedesius:Proclus:,/wiki/Iamblichus_(philosopher),FILL,FILL
Sainte-Beuve,,,Friedrich Nietzsche:,/wiki/Charles_Augustin_Sainte-Beuve,FILL,FILL
Ibn al-Mughallis,,,Ibn Hazm:,/wiki/Ibn_al-Mughallis,FILL,FILL
Marshall McLuhan,,,Jean Baudrillard:,/wiki/Marshall_McLuhan,FILL,FILL
Seraphim of Sarov,,,Nikolai Berdyaev:,/wiki/Seraphim_of_Sarov,FILL,FILL
"Victoria, Lady Welby", (1837–1912),F. C. S. Schiller:Charles Sanders Peirce:Charles Darwin:,H. Walter Schmitz:Charles Sanders Peirce:Susan Petrilli:Charles Kay Ogden:,"/wiki/Victoria,_Lady_Welby",FILL,FILL
Thales, (c. 635 – 543 BC),Babylonian astronomy:Ancient Egyptian religion:Ancient Egyptian mathematics:,Xenophanes:Anaximander:Anaximenes:Pythagoras:,/wiki/Thales,FILL,FILL
Heraclitus, (ca. 535–475 BC),Anaximander:Bias of Priene:Thales:Anaximenes:,Parmenides:Spengler:Heracliteans:D. H. Lawrence:Anaxagoras:Engels:Lassalle:Plato:Cratylus:Whitehead:Stoicism:Popper:Jung:Empedocles:Western philosophy:Antisthenes:Nietzsche:Hegel:McTaggart:Pater:Heidegger:,/wiki/Heraclitus,FILL,FILL
John Selden, (1584–1654),Connan:Hugo Grotius:Alciato:,Blackstone:Locke:Burke:Great Tew:Hobbes:Cumberland:Vico:Pufendorf:Hume:Smith:,/wiki/John_Selden,FILL,FILL
Parmenides, (5th century BC),Heraclitus:Xenophanes of Colophon:,Nietzsche:Melissus of Samos:Eleatic School:Meinong:Plato:Spinoza:Socrates:Leibniz:Zeno of Elea:Empedocles:Anaxagoras:Heidegger:Emanuele Severino:,/wiki/Parmenides,FILL,FILL
Melchiorre Gioia,,,Antonio Rosmini-Serbati:,/wiki/Melchiorre_Gioia,FILL,FILL
Vladimir Solovyov (philosopher), (1853–1900),Shimon bar Yochai:Sergey Bulgakov:Aristotle:Arthur Schopenhauer:Jakob Böhme:Plato:Friedrich Wilhelm Joseph Schelling:Emanuel Swedenborg:Paracelsus:Søren Kierkegaard:Immanuel Kant:Fyodor Dostoyevsky:Auguste Comte:Plotinus:Blavatsky:Louis Claude de Saint-Martin:Dante:Augustine of Hippo:,Sergey Bulgakov:Alexandre Kojève:Pavel Florensky:Andrei Belyi:Semyon Frank:Alexander Blok:Nicolas Berdyaev:Dostoyevsky:,/wiki/Vladimir_Solovyov_(philosopher),FILL,FILL
Rée,,,Friedrich Nietzsche:,/wiki/Paul_R%C3%A9e,FILL,FILL
Alejandro Korn, (1860–1936),Hegel:Kant:,Ángel Vasallo:Juan José Arévalo:Luis Aznar:Francisco Romero:Risieri Frondizi:Pedro Henríquez Ureña:,/wiki/Alejandro_Korn,FILL,FILL
Allama Tabatabai, (1903–1981),Mulla Sadra:Hujjat Kuhkamari:Naeeni:Hadi Sabzavari:Sayyed Hosein Badkuba'i:Allameh Qazi:Muhammad Hosein Esfehani:Sayyid Abu'l-Qasim Khwansari:,Musa Sadr:Dariush Shayegan:Makarem Shirazi:Muhammad Beheshti:Hossein Nasr:Hassan Hassanzadeh Amoli:Muhammad al-Tijani:Muhammad Mofatteh:Ebrahim Amini:Sayyed Jalal-ed-Din Ashtiani:Javadi Amoli:Morteza Motahhari:Henry Corbin:,/wiki/Allama_Tabatabai,FILL,FILL
Ibn Furak,,,Fakhr al-Din al-Razi:,/wiki/Ibn_Furak,FILL,FILL
Derek Parfit, (1942–2017),Henry Sidgwick:Immanuel Kant:A. J. Ayer:Shelly Kagan:R. M. Hare:Amartya Sen:Jonathan Glover:James Griffin:Thomas Nagel:John Locke:John Stuart Mill:T. M. Scanlon:Christine Korsgaard:P. F. Strawson:David Pears:Ronald Dworkin:,Thomas Hurka:Ruth Chang:Brad Hooker:Jeff McMahan:Samuel Scheffler:Larry Temkin:John Cottingham:Peter Singer:,/wiki/Derek_Parfit,FILL,FILL
Ehrenhaft,,,Paul Feyerabend:,/wiki/Felix_Ehrenhaft,FILL,FILL
Karl Marx, (1818–1883),Johann Wolfgang von Goethe:Jean Charles Léonard de Sismondi:Charles Darwin:Friedrich Engels:Charles Fourier:Voltaire:Claude Adrien Helvétius:François-Noël Babeuf:Jean-Jacques Rousseau:Ludwig von Westphalen:Aristotle:William Shakespeare:David Ricardo:William Thompson:Moses Hess:Adam Ferguson:Robert Owen:Henri de Saint-Simon:Baruch Spinoza:Max Stirner:Justus von Liebig:Pierre-Joseph Proudhon:Constantin Pecqueur:Baron d'Holbach:Friedrich Wilhelm Schulz:Giambattista Vico:Ludwig Feuerbach:Epicurus:Maximilien Robespierre:Victor Considerant:Charles Babbage:François Guizot:Adam Smith:G. W. F. Hegel:,List of Marxists:,/wiki/Karl_Marx,FILL,FILL
Euripides,,,Friedrich Nietzsche:,/wiki/Euripides,FILL,FILL
Hermann Minkowski,,,Albert Einstein:,/wiki/Hermann_Minkowski,FILL,FILL
Seraphim Rose,,,Alan Watts:,/wiki/Seraphim_Rose,FILL,FILL
al-Tamimi,,,Ibn Arabi:,/wiki/Mohammed_ibn_Qasim_al-Tamimi,FILL,FILL
Berg,,,Theodor Adorno:,/wiki/Alban_Berg,FILL,FILL
Fénelon,,,Joseph de Maistre:,/wiki/Fran%C3%A7ois_F%C3%A9nelon,FILL,FILL
D'Épinay,,,Jean Jacques Rousseau:,/wiki/Louise_d%27%C3%89pinay,FILL,FILL
Old Testament,,,Hildegard of Bingen:,/wiki/Old_Testament,FILL,FILL
Ernst Cassirer, (1874–1945),Immanuel Kant:Friedrich Wilhelm Joseph Schelling:Gottfried Wilhelm Leibniz:Hermann Cohen:Johann Wolfgang von Goethe:,Eric Weil:Susanne Langer:Leo Strauss:Wilbur Marshall Urban:,/wiki/Ernst_Cassirer,FILL,FILL
